username;password;email;first_name;last_name;date_of_birth;mobile;phone;account_type;is_active;manager_id;building_name;unit;block;street;district;country;postal_code;property_group;property_sub_group;property_type;unit_type;toilets;utility_room;balcony;lease_period;lease_start_date;relationship;ownership_type
gelas63;qwerty13;gelas63@gmail.com;Dora;Tidder;9/29/2003;112703;461510;user;TRUE;9;Bunga 13;08-0763;Block;Cileupeung Street 13;13;Indonesia;60263;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;TRUE;1;6/22/2022;Owner;Rented
gelas64;qwerty14;gelas64@gmail.com;Cassie;Flinders;9/29/2004;112703;461510;user;TRUE;9;Bunga 14;08-0764;Block;Cileupeung Street 14;14;Indonesia;60264;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;7/18/2022;Owner;Rented
gelas65;qwerty15;gelas65@gmail.com;Gerhard;Venneur;9/29/2005;112703;461510;user;TRUE;9;Bunga 15;08-0765;Block;Cileupeung Street 15;15;Indonesia;60265;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;6/22/2022;Owner;Rented
gelas66;qwerty16;gelas66@gmail.com;Winna;Moriarty;9/29/2006;112703;461510;user;TRUE;9;Bunga 16;08-0766;Block;Cileupeung Street 16;16;Indonesia;60266;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;8/16/2023;Owner;Rented
gelas67;qwerty17;gelas67@gmail.com;Bee;Dislee;9/29/2007;112703;461510;user;TRUE;9;Bunga 17;08-0767;Block;Cileupeung Street 17;17;Indonesia;60267;Commercial;Office;Condominium;Lesser than 300sqft;2;TRUE;FALSE;1;4/24/2023;Owner;Rented
gelas68;qwerty18;gelas68@gmail.com;Vere;Turrell;9/29/2008;112703;461510;user;TRUE;9;Bunga 18;08-0768;Block;Cileupeung Street 18;18;Indonesia;60268;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;FALSE;1;03/12/2023;Owner;Rented
gelas69;qwerty19;gelas69@gmail.com;Loralie;Sabatini;9/29/2009;112703;461510;user;TRUE;9;Bunga 19;08-0769;Block;Cileupeung Street 19;19;Indonesia;60269;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;FALSE;1;9/29/2022;Owner;Rented
gelas70;qwerty20;gelas70@gmail.com;Urban;Willatts;9/29/2010;112703;461510;user;TRUE;9;Bunga 20;08-0770;Block;Cileupeung Street 20;20;Indonesia;60270;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;FALSE;1;4/24/2023;Owner;Rented
gelas71;qwerty21;gelas71@gmail.com;Jim;Tomblings;9/29/1991;112703;461510;user;TRUE;9;Bunga 21;08-0771;Block;Cileupeung Street 21;21;Indonesia;60271;Commercial;Office;Condominium;Lesser than 300sqft;3;TRUE;TRUE;1;6/14/2023;Owner;Rented
gelas72;qwerty22;gelas72@gmail.com;Gilles;Cottie;9/29/1992;112703;461510;user;TRUE;9;Bunga 22;08-0772;Block;Cileupeung Street 22;22;Indonesia;60272;Commercial;Office;Condominium;Lesser than 300sqft;1;TRUE;TRUE;1;6/15/2023;Owner;Rented
gelas73;qwerty23;gelas73@gmail.com;Conney;Margetts;9/29/1993;112703;461510;user;TRUE;9;Bunga 23;08-0773;Block;Cileupeung Street 23;23;Indonesia;60273;Commercial;Office;Condominium;Lesser than 300sqft;2;FALSE;TRUE;1;6/22/2023;Owner;Rented
gelas74;qwerty24;gelas74@gmail.com;Granthem;Beaulieu;9/29/1994;112703;461510;user;TRUE;9;Bunga 24;08-0774;Block;Cileupeung Street 24;24;Indonesia;60274;Commercial;Office;Condominium;Lesser than 300sqft;3;FALSE;FALSE;1;7/18/2023;Owner;Rented
gelas75;qwerty25;gelas75@gmail.com;Quill;Beaufoy;9/29/1995;112703;461510;user;TRUE;9;Bunga 25;08-0775;Block;Cileupeung Street 25;25;Indonesia;60275;Commercial;Office;Condominium;Lesser than 300sqft;1;FALSE;FALSE;1;6/14/2023;Owner;Rented
